Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,361685,-,-,-,47.41,0.78,1,54,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,GHI,Relative Humidity,Pressure,Precipitable Water,Wind Direction,Wind Speed,Dew Point,Cloud Type,Fill Flag
2018,7,27,9,30,28.400000000000002,572,50.660000000000004,1006,3.5,279,2.2,17.2,1,0
2018,7,27,9,45,28.900000000000002,486,48.33,1005,3.5,277,2.2,16.900000000000002,7,0
2018,7,27,10,0,29.400000000000002,516,46.96,1005,3.5,275,2.1,16.900000000000002,7,1
2018,7,27,10,15,29.900000000000002,506,45.63,1005,3.6,270,2.1,16.900000000000002,4,1
2018,7,27,10,30,30.5,533,44.09,1005,3.6,264,2,16.900000000000002,4,0
2018,7,27,10,45,31,557,41.54,1005,3.6,258,2,16.400000000000002,4,0
2018,7,27,11,0,31.5,581,40.38,1005,3.6,253,2,16.400000000000002,8,0
2018,7,27,11,15,31.900000000000002,666,39.480000000000004,1005,3.6,247,2.1,16.400000000000002,7,0
2018,7,27,11,30,32.4,668,38.35,1004,3.6,242,2.2,16.400000000000002,3,0
2018,7,27,11,45,32.800000000000004,820,36.78,1004,3.6,237,2.3000000000000003,16.1,0,0
2018,7,27,12,0,33.2,706,35.97,1004,3.6,231,2.4000000000000004,16.1,7,0
2018,7,27,12,15,33.300000000000004,533,35.77,1004,3.6,231,2.5,16.1,2,3
2018,7,27,12,30,33.4,539,35.57,1004,3.6,231,2.6,16.1,2,3
2018,7,27,12,45,33.6,545,34.92,1004,3.7,231,2.8000000000000003,16,4,0
2018,7,27,13,0,33.7,559,34.69,1003,3.7,231,2.9000000000000004,16,3,0
2018,7,27,13,15,33.6,569,34.88,1003,3.7,234,3.1,16,4,0
2018,7,27,13,30,33.4,591,35.27,1003,3.7,237,3.3000000000000003,16,7,0
2018,7,27,13,45,33.300000000000004,76,35.57,1003,3.8000000000000003,240,3.5,16,8,0
2018,7,27,14,0,33.1,74,35.97,1003,3.8000000000000003,242,3.7,16,8,0
2018,7,27,14,15,32.5,72,37.19,1003,3.9000000000000004,247,4,16,4,0
2018,7,27,14,30,31.900000000000002,173,38.47,1003,3.9000000000000004,251,4.3,16,8,0
2018,7,27,14,45,31.400000000000002,257,40.660000000000004,1003,4,256,4.6000000000000005,16.400000000000002,8,0
2018,7,27,15,0,30.8,171,42.07,1003,4.1000000000000005,260,4.9,16.400000000000002,8,0
2018,7,27,15,15,29.900000000000002,54,44.28,1003,4.2,264,5.1000000000000005,16.400000000000002,7,0
2018,7,27,15,30,29,261,46.63,1003,4.2,268,5.2,16.400000000000002,7,0
2018,7,27,15,45,28.1,351,51.56,1003,4.3,272,5.4,17.2,6,0
2018,7,27,16,0,27.200000000000003,206,54.33,1003,4.3,276,5.5,17.2,7,0
2018,7,27,16,15,26.400000000000002,174,56.94,1003,4.4,279,5.300000000000001,17.2,7,0
2018,7,27,16,30,25.6,318,59.69,1003,4.4,282,5.2,17.2,7,0
2018,7,27,16,45,24.700000000000003,292,65.71000000000001,1004,4.5,285,5,17.900000000000002,7,1
2018,7,27,17,0,23.900000000000002,225,68.93,1004,4.5,288,4.800000000000001,17.900000000000002,6,0
2018,7,27,17,15,23.5,83,70.60000000000001,1004,4.5,290,4.5,17.8,9,0
2018,7,27,17,30,23.1,116,72.32000000000001,1004,4.5,292,4.2,17.8,6,0
2018,7,27,17,45,22.700000000000003,268,74.98,1004,4.5,294,3.9000000000000004,18,7,0
2018,7,27,18,0,22.3,204,76.82000000000001,1004,4.4,296,3.6,18,8,0
2018,7,27,18,15,22.200000000000003,175,77.29,1004,4.4,297,3.3000000000000003,18,8,1
2018,7,27,18,30,22,148,78.23,1004,4.3,297,3.1,18,8,1
2018,7,27,18,45,21.900000000000002,11,77.93,1004,4.3,298,2.9000000000000004,17.900000000000002,7,1
2018,7,27,19,0,21.8,9,78.41,1004,4.2,299,2.7,17.900000000000002,7,0
2018,7,27,19,15,21.6,10,79.37,1004,4.1000000000000005,298,2.4000000000000004,17.900000000000002,4,3
2018,7,27,19,30,21.5,6,79.85000000000001,1004,4.1000000000000005,297,2.2,17.900000000000002,7,3
2018,7,27,19,45,21.400000000000002,5,80.13,1004,4,296,1.9000000000000001,17.8,7,3
2018,7,27,20,0,21.3,5,80.62,1004,4,296,1.7000000000000002,17.8,7,3
2018,7,27,20,15,21.200000000000003,3,81.11,1004,4,295,1.5,17.8,6,3
2018,7,27,20,30,21,0,82.11,1004,3.9000000000000004,294,1.3,17.8,7,0
2018,7,27,20,45,20.900000000000002,0,83.15,1004,3.9000000000000004,293,1.2000000000000002,17.900000000000002,7,0
2018,7,27,21,0,20.8,0,83.67,1004,3.8000000000000003,292,1,17.900000000000002,7,0
2018,7,27,21,15,20.6,0,84.7,1004,3.8000000000000003,285,0.9,17.900000000000002,4,0
2018,7,27,21,30,20.5,0,85.22,1004,3.7,278,0.9,17.900000000000002,4,1
2018,7,27,21,45,20.3,0,86.96000000000001,1004,3.7,271,0.8,18.1,3,0
2018,7,27,22,0,20.200000000000003,0,87.5,1004,3.7,264,0.8,18.1,1,0
2018,7,27,22,15,20,0,88.58,1004,3.6,262,0.8,18.1,1,0
2018,7,27,22,30,19.900000000000002,0,89.13,1004,3.5,261,0.8,18.1,0,0
2018,7,27,22,45,19.700000000000003,0,89.57000000000001,1004,3.5,259,0.7000000000000001,17.900000000000002,0,0
2018,7,27,23,0,19.6,0,90.12,1004,3.4000000000000004,257,0.7000000000000001,17.900000000000002,0,0
2018,7,27,23,15,19.400000000000002,0,91.24,1004,3.4000000000000004,255,0.8,17.900000000000002,0,0
2018,7,27,23,30,19.3,0,91.81,1004,3.4000000000000004,254,0.9,17.900000000000002,1,0
2018,7,27,23,45,19.200000000000003,0,91.21000000000001,1004,3.3000000000000003,252,0.9,17.7,4,0
2018,7,28,0,0,19.1,0,91.78,1004,3.3000000000000003,250,1,17.7,4,1
2018,7,28,0,15,19.1,0,91.78,1004,3.3000000000000003,250,1,17.7,4,0
2018,7,28,0,30,19.1,0,91.78,1004,3.3000000000000003,250,1,17.7,4,0
2018,7,28,0,45,19.1,0,91.78,1004,3.3000000000000003,250,1,17.7,1,0
2018,7,28,1,0,19.200000000000003,0,90.93,1004,3.3000000000000003,246,1.8,17.7,1,0
2018,7,28,1,15,19.200000000000003,0,90.93,1004,3.4000000000000004,244,1.9000000000000001,17.7,0,0
2018,7,28,1,30,19.1,0,91.5,1004,3.4000000000000004,242,1.9000000000000001,17.7,0,0
2018,7,28,1,45,19.1,0,91.48,1004,3.4000000000000004,240,2,17.7,7,0
2018,7,28,2,0,19,0,92.05,1004,3.5,238,2.1,17.7,7,0
2018,7,28,2,15,19,0,92.05,1004,3.5,236,2.1,17.7,7,0
2018,7,28,2,30,19,0,92.05,1004,3.5,235,2.2,17.7,7,0
2018,7,28,2,45,18.900000000000002,0,92.56,1004,3.4000000000000004,233,2.2,17.7,7,0
2018,7,28,3,0,18.900000000000002,0,92.56,1004,3.4000000000000004,232,2.3000000000000003,17.7,6,0
2018,7,28,3,15,18.8,0,93.14,1004,3.4000000000000004,231,2.3000000000000003,17.7,7,0
2018,7,28,3,30,18.8,0,93.14,1004,3.3000000000000003,230,2.4000000000000004,17.7,7,0
2018,7,28,3,45,18.8,0,92.93,1004,3.3000000000000003,230,2.4000000000000004,17.6,4,0
2018,7,28,4,0,18.7,0,93.51,1004,3.3000000000000003,229,2.4000000000000004,17.6,3,0
2018,7,28,4,15,18.7,0,93.51,1004,3.2,228,2.5,17.6,4,0
2018,7,28,4,30,18.6,0,94.10000000000001,1004,3.1,228,2.5,17.6,4,0
2018,7,28,4,45,18.6,0,93.75,1004,3.1,227,2.5,17.6,3,0
2018,7,28,5,0,18.6,0,93.75,1004,3,226,2.6,17.6,0,0
2018,7,28,5,15,18.7,0,93.17,1004,3,227,2.7,17.6,3,0
2018,7,28,5,30,18.8,0,92.59,1004,2.9000000000000004,227,2.9000000000000004,17.6,1,0
2018,7,28,5,45,18.900000000000002,16,91.55,1004,2.9000000000000004,227,3.1,17.5,0,0
2018,7,28,6,0,19,38,91.07000000000001,1005,2.8000000000000003,228,3.2,17.5,0,1
2018,7,28,6,15,19.200000000000003,67,89.94,1005,2.8000000000000003,231,3.5,17.5,0,1
2018,7,28,6,30,19.5,100,88.29,1005,2.8000000000000003,233,3.7,17.5,0,0
2018,7,28,6,45,19.700000000000003,9,83.15,1005,2.7,236,4,16.8,3,3
2018,7,28,7,0,19.900000000000002,180,82.13,1005,2.7,239,4.2,16.8,0,0
2018,7,28,7,15,20.3,15,80.13,1005,2.7,242,4.4,16.8,3,0
2018,7,28,7,30,20.700000000000003,19,78.18,1005,2.6,244,4.6000000000000005,16.8,4,0
2018,7,28,7,45,21.1,22,68.4,1005,2.6,247,4.800000000000001,15.100000000000001,3,0
2018,7,28,8,0,21.5,26,66.75,1005,2.6,249,5,15.100000000000001,3,0
2018,7,28,8,15,21.8,30,65.61,1006,2.6,252,5.1000000000000005,15.100000000000001,3,0
2018,7,28,8,30,22.1,35,64.42,1006,2.5,254,5.2,15.100000000000001,3,0
2018,7,28,8,45,22.5,58,59.1,1006,2.5,256,5.2,14.100000000000001,3,0
2018,7,28,9,0,22.8,364,58.04,1006,2.5,258,5.300000000000001,14.100000000000001,3,0
2018,7,28,9,15,23,425,57.34,1006,2.4000000000000004,260,5.300000000000001,14.100000000000001,2,0
2018,7,28,9,30,23.3,461,56.32,1006,2.3000000000000003,262,5.300000000000001,14.100000000000001,2,1
2018,7,28,9,45,23.5,476,54.75,1006,2.3000000000000003,263,5.2,13.9,7,1
2018,7,28,10,0,23.700000000000003,508,54.09,1006,2.2,265,5.2,13.9,7,0
2018,7,28,10,15,24,538,53.13,1006,2.2,265,5.2,13.9,7,0
2018,7,28,10,30,24.3,595,52.19,1006,2.1,266,5.2,13.9,2,0
2018,7,28,10,45,24.5,582,49.660000000000004,1006,2,267,5.2,13.3,3,0
2018,7,28,11,0,24.8,804,48.78,1006,2,267,5.2,13.3,0,0
2018,7,28,11,15,25,830,48.2,1006,1.9000000000000001,267,5.2,13.3,0,0
2018,7,28,11,30,25.200000000000003,853,47.63,1006,1.8,267,5.2,13.3,0,0
2018,7,28,11,45,25.400000000000002,871,43.04,1007,1.8,267,5.2,11.9,0,1
2018,7,28,12,0,25.700000000000003,888,42.28,1007,1.7000000000000002,267,5.2,11.9,0,0
2018,7,28,12,15,25.8,900,42.03,1007,1.7000000000000002,266,5.2,11.9,0,0
2018,7,28,12,30,25.900000000000002,911,41.78,1007,1.6,266,5.1000000000000005,11.9,0,0
2018,7,28,12,45,26,916,35.980000000000004,1007,1.6,265,5.1000000000000005,9.8,0,0
2018,7,28,13,0,26.200000000000003,921,35.56,1007,1.5,265,5.1000000000000005,9.8,0,0
2018,7,28,13,15,26.3,920,35.35,1007,1.5,264,5,9.8,0,1
2018,7,28,13,30,26.3,630,35.35,1007,1.5,263,5,9.8,6,0
2018,7,28,13,45,26.400000000000002,626,31.03,1007,1.5,263,4.9,7.9,6,0
2018,7,28,14,0,26.5,711,30.82,1006,1.4000000000000001,262,4.9,7.9,7,0
2018,7,28,14,15,26.5,744,30.82,1006,1.4000000000000001,261,4.800000000000001,7.9,7,0
2018,7,28,14,30,26.6,728,30.64,1006,1.4000000000000001,261,4.800000000000001,7.9,7,1
2018,7,28,14,45,26.6,689,28.490000000000002,1006,1.4000000000000001,260,4.7,6.800000000000001,7,0
2018,7,28,15,0,26.700000000000003,582,28.32,1006,1.4000000000000001,259,4.6000000000000005,6.800000000000001,6,0
2018,7,28,15,15,26.6,635,28.490000000000002,1006,1.4000000000000001,258,4.6000000000000005,6.800000000000001,7,0
2018,7,28,15,30,26.5,648,28.66,1006,1.4000000000000001,257,4.6000000000000005,6.800000000000001,7,0
2018,7,28,15,45,26.5,516,27.78,1006,1.5,256,4.6000000000000005,6.4,6,0
2018,7,28,16,0,26.400000000000002,564,27.95,1006,1.5,255,4.5,6.4,7,0
2018,7,28,16,15,26.200000000000003,476,28.3,1007,1.5,255,4.5,6.4,4,0
2018,7,28,16,30,25.900000000000002,471,28.810000000000002,1007,1.5,254,4.4,6.4,4,0
2018,7,28,16,45,25.6,474,29.63,1007,1.6,254,4.4,6.6000000000000005,3,0
2018,7,28,17,0,25.3,423,30.16,1007,1.6,253,4.4,6.6000000000000005,7,0
2018,7,28,17,15,25,292,30.7,1007,1.6,253,4.3,6.6000000000000005,6,0
2018,7,28,17,30,24.700000000000003,85,31.25,1007,1.6,254,4.2,6.6000000000000005,9,0
2018,7,28,17,45,24.400000000000002,133,33.36,1007,1.7000000000000002,254,4.2,7.2,6,0
2018,7,28,18,0,24.1,328,33.97,1007,1.7000000000000002,254,4.1000000000000005,7.2,7,0
2018,7,28,18,15,23.6,273,35,1007,1.7000000000000002,253,3.9000000000000004,7.2,7,0
2018,7,28,18,30,23.200000000000003,190,35.85,1007,1.7000000000000002,253,3.6,7.2,7,0
2018,7,28,18,45,22.700000000000003,24,40.06,1008,1.7000000000000002,253,3.4000000000000004,8.4,6,0
2018,7,28,19,0,22.3,20,41.04,1008,1.7000000000000002,253,3.2,8.4,6,3
2018,7,28,19,15,21.6,16,42.82,1008,1.7000000000000002,252,2.8000000000000003,8.4,6,3
2018,7,28,19,30,20.8,13,44.97,1008,1.8,252,2.5,8.4,6,1
2018,7,28,19,45,20.1,10,53.85,1008,1.8,251,2.1,10.5,6,3
2018,7,28,20,0,19.400000000000002,32,56.230000000000004,1008,1.8,251,1.8,10.5,4,3
2018,7,28,20,15,19.1,5,57.28,1008,1.8,250,1.8,10.5,7,3
2018,7,28,20,30,18.8,0,58.36,1008,1.9000000000000001,250,1.8,10.5,7,0
2018,7,28,20,45,18.6,0,61.300000000000004,1008,1.9000000000000001,250,1.8,11,4,0
2018,7,28,21,0,18.3,0,62.46,1008,2,250,1.9000000000000001,11,4,0
2018,7,28,21,15,18.1,0,63.25,1008,2,250,1.8,11,4,0
2018,7,28,21,30,17.8,0,64.45,1008,2,250,1.7000000000000002,11,4,1
2018,7,28,21,45,17.6,0,67.5,1008,2,250,1.7000000000000002,11.5,7,0
2018,7,28,22,0,17.400000000000002,0,68.35000000000001,1008,2.1,250,1.6,11.5,7,0
2018,7,28,22,15,17.1,0,69.65,1008,2.1,249,1.5,11.5,7,0
2018,7,28,22,30,16.900000000000002,0,70.54,1008,2.1,248,1.4000000000000001,11.5,4,0
2018,7,28,22,45,16.6,0,74.14,1008,2.1,246,1.3,12,4,1
2018,7,28,23,0,16.400000000000002,0,75.09,1008,2.1,245,1.2000000000000002,12,7,0
2018,7,28,23,15,16.1,0,76.53,1008,2.2,244,1.2000000000000002,12,4,0
2018,7,28,23,30,15.9,0,77.51,1008,2.2,242,1.1,12,4,0
2018,7,28,23,45,15.700000000000001,0,79.44,1008,2.3000000000000003,240,1.1,12.200000000000001,4,0
2018,7,29,0,0,15.5,0,80.46000000000001,1008,2.3000000000000003,239,1,12.200000000000001,4,0
2018,7,29,0,15,15.5,0,80.46000000000001,1008,2.3000000000000003,239,1,12.200000000000001,4,0
2018,7,29,0,30,15.5,0,80.46000000000001,1008,2.3000000000000003,239,1,12.200000000000001,4,1
2018,7,29,0,45,15.5,0,80.46000000000001,1008,2.3000000000000003,239,1,12.200000000000001,7,0
2018,7,29,1,0,15,0,83.4,1008,2.5,232,1,12.200000000000001,4,0
2018,7,29,1,15,15,0,83.32000000000001,1007,2.6,230,1,12.200000000000001,3,0
2018,7,29,1,30,14.9,0,83.86,1007,2.6,227,1,12.200000000000001,3,0
2018,7,29,1,45,14.8,0,84.74,1007,2.6,224,1,12.3,4,0
2018,7,29,2,0,14.700000000000001,0,85.29,1007,2.6,222,1,12.3,4,0
2018,7,29,2,15,14.700000000000001,0,85.29,1007,2.6,218,1,12.3,4,0
2018,7,29,2,30,14.600000000000001,0,85.84,1007,2.6,213,1,12.3,4,0
2018,7,29,2,45,14.600000000000001,0,86.13,1007,2.6,209,1,12.3,3,0
2018,7,29,3,0,14.5,0,86.69,1007,2.6,205,1,12.3,3,0
2018,7,29,3,15,14.5,0,86.69,1007,2.6,202,1,12.3,3,0
2018,7,29,3,30,14.4,0,87.25,1007,2.6,198,1.1,12.3,3,0
2018,7,29,3,45,14.4,0,87.21000000000001,1007,2.7,195,1.2000000000000002,12.3,3,0
2018,7,29,4,0,14.3,0,87.77,1007,2.7,191,1.2000000000000002,12.3,3,0
2018,7,29,4,15,14.3,0,87.77,1007,2.7,190,1.3,12.3,3,0
2018,7,29,4,30,14.3,0,87.77,1007,2.7,188,1.5,12.3,4,0
2018,7,29,4,45,14.3,0,87.9,1007,2.7,187,1.6,12.3,4,0
2018,7,29,5,0,14.3,0,87.9,1007,2.7,185,1.7000000000000002,12.3,4,0
2018,7,29,5,15,14.700000000000001,0,85.66,1007,2.7,185,2,12.3,4,0
2018,7,29,5,30,15.200000000000001,0,82.96000000000001,1007,2.7,184,2.3000000000000003,12.3,4,0
2018,7,29,5,45,15.600000000000001,2,81.42,1007,2.7,183,2.7,12.4,4,1
2018,7,29,6,0,16,4,79.37,1007,2.7,183,3,12.4,4,3
2018,7,29,6,15,16.6,6,76.41,1007,2.7,184,3.1,12.4,4,3
2018,7,29,6,30,17.2,9,73.56,1007,2.8000000000000003,186,3.2,12.4,4,3
2018,7,29,6,45,17.900000000000002,12,71.55,1007,2.8000000000000003,188,3.4000000000000004,12.700000000000001,4,3
2018,7,29,7,0,18.5,16,68.91,1007,2.8000000000000003,190,3.5,12.700000000000001,4,3
2018,7,29,7,15,19.200000000000003,20,65.98,1007,2.8000000000000003,193,3.7,12.700000000000001,4,0
2018,7,29,7,30,19.900000000000002,117,63.18,1007,2.8000000000000003,196,3.8000000000000003,12.700000000000001,3,0
2018,7,29,7,45,20.5,47,63.96,1007,2.8000000000000003,199,4,13.4,4,0
2018,7,29,8,0,21.200000000000003,113,61.27,1007,2.9000000000000004,201,4.2,13.4,3,0
2018,7,29,8,15,21.8,132,59.07,1007,2.9000000000000004,203,4.3,13.5,3,3
2018,7,29,8,30,22.3,151,57.300000000000004,1007,2.9000000000000004,204,4.4,13.5,2,3
2018,7,29,8,45,22.8,170,57.11,1007,2.9000000000000004,206,4.6000000000000005,13.9,2,1
2018,7,29,9,0,23.400000000000002,262,55.09,1007,2.9000000000000004,207,4.7,13.9,2,1
2018,7,29,9,15,23.8,288,53.78,1007,2.9000000000000004,208,4.800000000000001,13.9,3,1
2018,7,29,9,30,24.200000000000003,314,52.51,1007,2.9000000000000004,209,4.9,13.9,3,0
2018,7,29,9,45,24.700000000000003,338,51.97,1007,3,211,5,14.200000000000001,3,3
2018,7,29,10,0,25.1,363,50.69,1006,3,212,5.1000000000000005,14.200000000000001,3,3
2018,7,29,10,15,25.5,386,49.51,1006,3,213,5.2,14.200000000000001,2,3
2018,7,29,10,30,25.900000000000002,169,48.35,1006,3,214,5.2,14.200000000000001,2,1
2018,7,29,10,45,26.200000000000003,177,48.52,1006,3,216,5.300000000000001,14.5,3,1
2018,7,29,11,0,26.6,184,47.4,1006,2.9000000000000004,217,5.4,14.5,3,3
2018,7,29,11,15,26.900000000000002,191,46.57,1006,2.9000000000000004,218,5.5,14.5,3,0
2018,7,29,11,30,27.200000000000003,196,45.76,1006,2.9000000000000004,219,5.5,14.5,3,3
2018,7,29,11,45,27.5,201,45.85,1006,2.9000000000000004,221,5.6000000000000005,14.8,2,3
2018,7,29,12,0,27.8,856,45.050000000000004,1006,2.9000000000000004,222,5.6000000000000005,14.8,1,0
2018,7,29,12,15,28.1,868,44.27,1006,2.8000000000000003,223,5.6000000000000005,14.8,0,0
2018,7,29,12,30,28.3,877,43.76,1006,2.8000000000000003,224,5.7,14.8,0,0
2018,7,29,12,45,28.6,881,43.14,1006,2.8000000000000003,225,5.7,14.8,0,0
2018,7,29,13,0,28.8,883,42.64,1006,2.8000000000000003,225,5.7,14.9,0,0
2018,7,29,13,15,29,882,42.15,1006,2.8000000000000003,226,5.7,14.9,0,0
2018,7,29,13,30,29.1,880,41.910000000000004,1006,2.7,227,5.7,14.9,0,0
2018,7,29,13,45,29.3,873,40.78,1006,2.7,228,5.7,14.600000000000001,0,0
2018,7,29,14,0,29.400000000000002,863,40.54,1006,2.7,229,5.800000000000001,14.600000000000001,0,0
2018,7,29,14,15,29.400000000000002,317,40.54,1006,2.8000000000000003,230,5.800000000000001,14.600000000000001,3,0
2018,7,29,14,30,29.400000000000002,375,40.54,1006,2.8000000000000003,232,5.800000000000001,14.600000000000001,3,0
2018,7,29,14,45,29.3,531,39.97,1006,2.8000000000000003,233,5.800000000000001,14.3,2,0
2018,7,29,15,0,29.3,342,39.97,1006,2.8000000000000003,234,5.800000000000001,14.3,2,0
2018,7,29,15,15,29.1,327,40.43,1006,2.9000000000000004,235,5.800000000000001,14.3,3,0
2018,7,29,15,30,28.900000000000002,352,40.9,1006,2.9000000000000004,236,5.800000000000001,14.3,3,0
2018,7,29,15,45,28.700000000000003,334,40.81,1006,2.9000000000000004,237,5.7,14.100000000000001,3,1
2018,7,29,16,0,28.5,474,41.29,1006,3,238,5.7,14.100000000000001,8,0
2018,7,29,16,15,28.200000000000003,451,42.01,1006,3,238,5.6000000000000005,14.100000000000001,7,0
2018,7,29,16,30,27.900000000000002,480,42.75,1006,3,238,5.5,14.100000000000001,8,0
2018,7,29,16,45,27.6,458,43.49,1006,3,239,5.4,14.100000000000001,7,0
2018,7,29,17,0,27.3,337,44.26,1006,3,239,5.300000000000001,14.100000000000001,4,0
2018,7,29,17,15,27,337,45.04,1006,3.1,239,5.2,14.100000000000001,8,0
2018,7,29,17,30,26.700000000000003,410,45.84,1006,3.1,238,5.1000000000000005,14.100000000000001,7,0
2018,7,29,17,45,26.400000000000002,359,47.08,1006,3.1,238,5,14.200000000000001,7,0
2018,7,29,18,0,26,331,48.2,1006,3.1,238,4.9,14.200000000000001,3,0
2018,7,29,18,15,25.6,277,49.35,1006,3.1,237,4.7,14.200000000000001,3,0
2018,7,29,18,30,25.200000000000003,238,50.58,1007,3.1,237,4.5,14.200000000000001,3,0
2018,7,29,18,45,24.8,188,52.93,1007,3.1,237,4.3,14.600000000000001,3,0
2018,7,29,19,0,24.400000000000002,152,54.21,1007,3.1,236,4.1000000000000005,14.600000000000001,3,1
2018,7,29,19,15,23.8,146,56.19,1007,3.2,236,3.7,14.5,1,0
2018,7,29,19,30,23.200000000000003,109,58.25,1007,3.2,235,3.3000000000000003,14.5,0,0
2018,7,29,19,45,22.6,75,63.56,1007,3.2,234,2.9000000000000004,15.3,0,0
2018,7,29,20,0,22,45,65.91,1007,3.2,234,2.5,15.3,0,0
2018,7,29,20,15,21.700000000000003,21,67.19,1008,3.2,233,2.4000000000000004,15.4,0,0
2018,7,29,20,30,21.400000000000002,0,68.43,1008,3.2,232,2.4000000000000004,15.3,0,1
2018,7,29,20,45,21.1,0,71.77,1008,3.3000000000000003,231,2.4000000000000004,15.8,0,1
2018,7,29,21,0,20.700000000000003,0,73.55,1008,3.3000000000000003,230,2.3000000000000003,15.8,4,1
2018,7,29,21,15,20.6,0,74,1008,3.3000000000000003,229,2.4000000000000004,15.8,4,0
2018,7,29,21,30,20.400000000000002,0,74.91,1008,3.3000000000000003,229,2.4000000000000004,15.8,7,0
2018,7,29,21,45,20.200000000000003,0,77.61,1008,3.3000000000000003,228,2.4000000000000004,16.2,4,0
2018,7,29,22,0,20,0,78.57000000000001,1008,3.3000000000000003,228,2.5,16.2,2,0
2018,7,29,22,15,19.8,0,79.55,1008,3.3000000000000003,227,2.5,16.2,1,0
2018,7,29,22,30,19.700000000000003,0,80.12,1009,3.3000000000000003,227,2.5,16.2,0,0
2018,7,29,22,45,19.5,0,82.92,1009,3.2,227,2.4000000000000004,16.5,0,0
2018,7,29,23,0,19.3,0,83.96000000000001,1009,3.2,226,2.4000000000000004,16.5,0,0
2018,7,29,23,15,19.200000000000003,0,84.48,1009,3.2,226,2.4000000000000004,16.5,0,0
2018,7,29,23,30,19,0,85.53,1009,3.2,225,2.4000000000000004,16.5,0,0
2018,7,29,23,45,18.8,0,87.96000000000001,1009,3.2,225,2.4000000000000004,16.8,0,0
2018,7,30,0,0,18.7,0,88.51,1009,3.1,224,2.4000000000000004,16.8,0,1
2018,7,30,0,15,18.7,0,88.51,1009,3.1,224,2.4000000000000004,16.8,3,0
2018,7,30,0,30,18.7,0,88.51,1009,3.1,224,2.4000000000000004,16.8,3,0
2018,7,30,0,45,18.7,0,88.51,1009,3.1,224,2.4000000000000004,16.8,7,0
2018,7,30,1,0,18.3,0,91.63,1009,3,218,2.4000000000000004,16.900000000000002,7,0
2018,7,30,1,15,18.2,0,92.21000000000001,1009,3,216,2.4000000000000004,16.900000000000002,7,0
2018,7,30,1,30,18.1,0,92.78,1009,3,214,2.4000000000000004,16.900000000000002,7,0
2018,7,30,1,45,18,0,93.79,1009,3,212,2.4000000000000004,17,7,0
2018,7,30,2,0,17.900000000000002,0,94.38,1009,3,211,2.4000000000000004,17,7,0
2018,7,30,2,15,17.900000000000002,0,94.38,1009,3,209,2.4000000000000004,17,7,0
2018,7,30,2,30,17.8,0,94.97,1009,3,208,2.4000000000000004,17,7,0
2018,7,30,2,45,17.7,0,95.53,1009,3,206,2.4000000000000004,17,3,0
2018,7,30,3,0,17.6,0,96.13,1009,3,205,2.4000000000000004,17,3,0
2018,7,30,3,15,17.6,0,96.13,1009,3,204,2.5,17,0,0
2018,7,30,3,30,17.5,0,96.74000000000001,1009,3,204,2.5,17,7,0
2018,7,30,3,45,17.5,0,96.39,1009,3.1,203,2.5,16.900000000000002,7,0
2018,7,30,4,0,17.400000000000002,0,97,1009,3.1,202,2.6,16.900000000000002,3,0
2018,7,30,4,15,17.400000000000002,0,97,1009,3.1,202,2.6,16.900000000000002,0,0
2018,7,30,4,30,17.400000000000002,0,97,1009,3.1,201,2.7,16.900000000000002,0,0
2018,7,30,4,45,17.400000000000002,0,96.60000000000001,1009,3.2,200,2.7,16.900000000000002,7,0
2018,7,30,5,0,17.400000000000002,0,96.60000000000001,1009,3.2,200,2.8000000000000003,16.900000000000002,7,1
2018,7,30,5,15,17.6,0,95.39,1009,3.2,200,2.9000000000000004,16.900000000000002,0,0
2018,7,30,5,30,17.8,0,94.2,1009,3.3000000000000003,200,3,16.900000000000002,4,0
2018,7,30,5,45,18,2,93.73,1009,3.3000000000000003,200,3.1,17,7,3
2018,7,30,6,0,18.3,4,91.99,1009,3.3000000000000003,200,3.3000000000000003,17,7,3
2018,7,30,6,15,18.7,5,89.72,1009,3.4000000000000004,203,3.4000000000000004,17,7,3
2018,7,30,6,30,19.1,7,87.60000000000001,1010,3.4000000000000004,205,3.5,17,3,3
